domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C2_sum,tightness,C3_minps,minps_ratio,span
GroupAssignment,00333-group_assignment-p300-pr10-sat.asp,88891,133871,0.664005,0.440903,0.292761,1.506013,2.268075,3.415751,0.405215,0.182246,0.0,0.230181,16851,0.371815,0.22297,0.22297,EOCLINGO-L,21.332559,1.5604120443309215,2511742.0,325425600.0,0.007718329473772193,32140800.0,0.07814808592194344,68299200.0
GroupAssignment,00334-group_assignment-p300-pr10-sat.asp,124891,191471,0.652271,0.425458,0.277514,1.533105,2.350411,3.603426,0.403712,0.187363,0.0,0.221481,24051,0.379939,0.216349,0.216349,EOCLINGO-INF-MR,26.176743,1.7786384654500371,3627322.0,470059200.0,0.007716734402815646,46425600.0,0.07813193582850841,98654400.0
GroupAssignment,00335-group_assignment-p300-pr10-sat.asp,124891,191471,0.652271,0.425458,0.277514,1.533105,2.350411,3.603426,0.403712,0.187363,0.0,0.221481,24051,0.379939,0.216349,0.216349,EOCLINGO-L,54.75902,1.7933816200509065,3627025.0,470059200.0,0.007716102567506391,46425600.0,0.0781255384960022,98654400.0
GroupAssignment,00336-group_assignment-p300-pr10-middle.asp,124891,191471,0.652271,0.425458,0.277514,1.533105,2.350411,3.603426,0.403712,0.187363,0.0,0.221481,24051,0.379939,0.216349,0.216349,EOCLINGO-L,193.835696,2.003482784718868,14503356.0,470059200.0,0.0308543179242104,46425600.0,0.3123999689826303,98654400.0
GroupAssignment,00337-group_assignment-p300-pr10-middle.asp,129391,198671,0.651283,0.424169,0.276254,1.535431,2.357549,3.619855,0.403583,0.187803,0.0,0.220734,24951,0.380637,0.21578,0.21578,EOCLINGO-L,233.05506,2.5407073761882706,15063043.0,488138400.0,0.030858139822640466,48211200.0,0.3124386657042347,102448800.0
GroupAssignment,00338-group_assignment-p300-pr10-middle.asp,102391,155471,0.658586,0.433735,0.285652,1.518405,2.305554,3.500764,0.404528,0.184587,0.0,0.226202,19551,0.375531,0.219941,0.219941,EOCLINGO-L,122.369192,4.691077636599906,11719859.0,379663200.0,0.030869093975923925,37497600.0,0.3125495765062297,79682400.0
GroupAssignment,00339-group_assignment-p300-pr10-middle.asp,111391,169871,0.655739,0.429993,0.281963,1.524998,2.325617,3.546561,0.404162,0.185832,0.0,0.224085,21351,0.377508,0.21833,0.21833,EOCLINGO-L,116.431099,3.6957206768270736,12838776.0,415821600.0,0.03087568322569102,41068800.0,0.31261629266012153,87271200.0
GroupAssignment,00340-group_assignment-p300-pr10-middle.asp,129391,198671,0.651283,0.424169,0.276254,1.535431,2.357549,3.619855,0.403583,0.187803,0.0,0.220734,24951,0.380637,0.21578,0.21578,EOCLINGO-INF-MR,151.42796,2.8207081968217755,15061372.0,488138400.0,0.03085471661315725,48211200.0,0.3124040057082172,102448800.0
GroupAssignment,00341-group_assignment-p300-pr10-middle.asp,124891,191471,0.652271,0.425458,0.277514,1.533105,2.350411,3.603426,0.403712,0.187363,0.0,0.221481,24051,0.379939,0.216349,0.216349,EOCLINGO-L,219.94047,5.478797590093356,14517532.0,470059200.0,0.03088447582772553,46425600.0,0.31270531775572097,98654400.0
GroupAssignment,00342-group_assignment-p300-pr10-middle.asp,124891,191471,0.652271,0.425458,0.277514,1.533105,2.350411,3.603426,0.403712,0.187363,0.0,0.221481,24051,0.379939,0.216349,0.216349,EOCLINGO-L,170.15218000000002,1.6963598703231422,14510313.0,470059200.0,0.030869118187666574,46425600.0,0.31254982165012407,98654400.0
GroupAssignment,00343-group_assignment-p300-pr10-middle.asp,115891,177071,0.654489,0.428356,0.280354,1.52791,2.334508,3.566919,0.404,0.186382,0.0,0.223149,22251,0.378381,0.217618,0.217618,EOCLINGO-L,342.141465,2.0528958686723344,13392166.0,433900800.0,0.030864580106789385,42854400.0,0.31250387358124254,91065600.0
GroupAssignment,00344-group_assignment-p300-pr10-middle.asp,115891,177071,0.654489,0.428356,0.280354,1.52791,2.334508,3.566919,0.404,0.186382,0.0,0.223149,22251,0.378381,0.217618,0.217618,EOCLINGO-L,191.143342,2.4520451776970607,13395722.0,433900800.0,0.030872775528415712,42854400.0,0.3125868522252091,91065600.0
GroupAssignment,00361-group_assignment-p50-pr15-sat.asp,28426,43996,0.646104,0.417451,0.269717,1.547738,2.395493,3.707595,0.402097,0.189967,0.0,0.217442,5566,0.385774,0.21213,0.21213,CLINGO-AMO,1.01087,2.4015541068584487,553612.0,107600400.0,0.005145073810134535,10627200.0,0.052093872327612166,22582800.0
GroupAssignment,00363-group_assignment-p50-pr15-sat.asp,27676,42796,0.646696,0.418216,0.270458,1.546322,2.391111,3.697427,0.402153,0.189695,0.0,0.217914,5416,0.385388,0.212458,0.212458,CLINGO-AMO,0.942282,2.583946207186384,538153.0,104611500.0,0.0051443005788082575,10332000.0,0.052086043360433605,21955500.0
GroupAssignment,00364-group_assignment-p50-pr15-sat.asp,24676,37996,0.649437,0.421768,0.273912,1.539796,2.370971,3.650811,0.402415,0.188442,0.0,0.220092,4816,0.383612,0.213973,0.213973,WASP-AMO,0.618415,1.512280588278098,476605.0,92655900.0,0.005143817069393314,9151200.0,0.05208114782760731,19446300.0
GroupAssignment,00365-group_assignment-p50-pr15-sat.asp,32176,49996,0.643571,0.414184,0.266557,1.553829,2.414384,3.75154,0.401852,0.191136,0.0,0.215409,6316,0.387432,0.210716,0.210716,CLINGO-AMO,1.487995,1.874830896609196,630576.0,122544900.0,0.0051456731369481715,12103200.0,0.05209994051160024,25719300.0
GroupAssignment,00366-group_assignment-p50-pr15-middle.asp,34426,53596,0.642324,0.41258,0.26501,1.556847,2.423771,3.77344,0.401731,0.191716,0.0,0.214402,6766,0.388253,0.210016,0.210016,EOCLINGO-INF-MR,5.251288,2.287999058516692,2706430.0,131511600.0,0.020579401360792508,12988800.0,0.20836643877802413,27601200.0
GroupAssignment,00367-group_assignment-p50-pr15-middle.asp,27676,42796,0.646696,0.418216,0.270458,1.546322,2.391111,3.697427,0.402153,0.189695,0.0,0.217914,5416,0.385388,0.212458,0.212458,EOCLINGO-INF-MR,3.880583,1.6799084055153568,2152932.0,104611500.0,0.020580261252347975,10332000.0,0.20837514518002323,21955500.0
GroupAssignment,00369-group_assignment-p50-pr15-middle.asp,29176,45196,0.645544,0.416727,0.269015,1.549081,2.399653,3.717258,0.402043,0.190225,0.0,0.216993,5716,0.386139,0.211818,0.211818,EOCLINGO-L,4.896632,3.1788531382386918,2275014.0,110589300.0,0.02057173704870182,10922400.0,0.2082888376181059,23210100.0
GroupAssignment,00370-group_assignment-p50-pr15-middle.asp,32176,49996,0.643571,0.414184,0.266557,1.553829,2.414384,3.75154,0.401852,0.191136,0.0,0.215409,6316,0.387432,0.210716,0.210716,EOCLINGO-L,8.386861999999999,1.3322990172009508,2522141.0,122544900.0,0.020581362423079213,12103200.0,0.20838629453367705,25719300.0
GroupAssignment,00372-group_assignment-p50-pr15-middle.asp,26176,40396,0.647985,0.419884,0.272079,1.543246,2.381607,3.675405,0.402277,0.189105,0.0,0.218941,5116,0.384551,0.213172,0.213172,EOCLINGO-L,4.871489,2.3038268176321446,2029888.0,98633700.0,0.020580065434025085,9741600.0,0.208373162519504,20700900.0
GroupAssignment,00373-group_assignment-p50-pr15-middle.asp,35176,54796,0.641945,0.412093,0.264541,1.557767,2.426637,3.780134,0.401694,0.191892,0.0,0.214095,6916,0.388504,0.209802,0.209802,EOCLINGO-INF-MR,9.651872999999998,1.5050127576274577,2766912.0,134500500.0,0.02057175995628269,13284000.0,0.20828906955736223,28228500.0
GroupAssignment,00391-group_assignment-p100-pr15-sat.asp,58226,90296,0.644835,0.415812,0.26813,1.550785,2.404934,3.729535,0.402398,0.190636,0.0,0.216072,11366,0.385841,0.211761,0.211761,EOCLINGO-INF-MR,5.025338,1.5911323775634596,1147178.0,222976800.0,0.005144831211139455,22022400.0,0.05209141601278698,46797600.0
GroupAssignment,00392-group_assignment-p100-pr15-sat.asp,80726,126296,0.639181,0.408552,0.261139,1.564502,2.447667,3.82938,0.401729,0.193246,0.0,0.211592,15866,0.389788,0.208483,0.208483,EOCLINGO-INF-MR,9.739899,1.322237941071052,1612650.0,313372800.0,0.00514610712863401,30950400.0,0.05210433467741935,65769600.0
GroupAssignment,00394-group_assignment-p100-pr15-sat.asp,56726,87896,0.645376,0.416511,0.268806,1.549483,2.400899,3.720153,0.402461,0.190389,0.0,0.216497,11066,0.385467,0.212072,0.212072,EOCLINGO-INF-MR,4.902163,1.2935449106853445,1116143.0,216950400.0,0.005144692058645663,21427200.0,0.05209000709378733,45532800.0
GroupAssignment,00395-group_assignment-p100-pr15-sat.asp,67226,104696,0.642107,0.412301,0.264741,1.557374,2.425413,3.777274,0.402077,0.19189,0.0,0.21392,13166,0.387737,0.210187,0.210187,EOCLINGO-INF-MR,6.022411,1.4896552228003035,1332847.0,259135200.0,0.005143442496426576,25593600.0,0.05207735527631908,54386400.0
GroupAssignment,00396-group_assignment-p100-pr15-middle.asp,62726,97496,0.64337,0.413925,0.266307,1.554316,2.415897,3.755066,0.402226,0.191308,0.0,0.214919,12266,0.386857,0.210917,0.210917,EOCLINGO-INF-MR,21.602883,1.4377710141743585,4960160.0,241056000.0,0.02057679543342626,23808000.0,0.20834005376344086,50592000.0
GroupAssignment,00397-group_assignment-p100-pr15-middle.asp,53726,83096,0.646553,0.418031,0.27028,1.546663,2.392165,3.699873,0.402598,0.189852,0.0,0.217418,10466,0.384655,0.212746,0.212746,EOCLINGO-L,24.639244,1.8271025279834072,4214352.0,204897600.0,0.020568088645254997,20236800.0,0.20825189753320683,43003200.0
GroupAssignment,00399-group_assignment-p100-pr15-middle.asp,46226,71096,0.650191,0.422749,0.274868,1.538009,2.365471,3.638116,0.40302,0.188206,0.0,0.220244,8966,0.382166,0.214814,0.214814,EOCLINGO-INF-MR,6.324436,2.4043331294679877,3596316.0,174765600.0,0.02057793982339774,17260800.0,0.20835164071190213,36679200.0
GroupAssignment,00401-group_assignment-p100-pr15-middle.asp,61226,95096,0.643834,0.414522,0.266883,1.553196,2.412419,3.74696,0.40228,0.191095,0.0,0.215284,11966,0.386535,0.211185,0.211185,EOCLINGO-L,25.156418,3.526234140329518,4834890.0,235029600.0,0.020571408877860492,23212800.0,0.20828551488833746,49327200.0
GroupAssignment,00402-group_assignment-p100-pr15-middle.asp,65726,102296,0.642508,0.412817,0.265238,1.556401,2.422383,3.7702,0.402124,0.191705,0.0,0.214238,12866,0.387457,0.210419,0.210419,EOCLINGO-INF-MR,22.070221,1.2679232346608582,5210917.0,253108800.0,0.020587656375440126,24998400.0,0.2084500208013313,53121600.0
GroupAssignment,00404-group_assignment-p100-pr15-middle.asp,61226,95096,0.643834,0.414522,0.266883,1.553196,2.412419,3.74696,0.40228,0.191095,0.0,0.215284,11966,0.386535,0.211185,0.211185,EOCLINGO-INF-MR,17.536251,1.8058242893535228,4836659.0,235029600.0,0.020578935589389592,23212800.0,0.20836172284256962,49327200.0
GroupAssignment,00405-group_assignment-p100-pr15-middle.asp,53726,83096,0.646553,0.418031,0.27028,1.546663,2.392165,3.699873,0.402598,0.189852,0.0,0.217418,10466,0.384655,0.212746,0.212746,EOCLINGO-INF-MR,11.15162,2.1662065242538757,4215229.0,204897600.0,0.020572368832040982,20236800.0,0.20829523442441492,43003200.0
GroupAssignment,00421-group_assignment-p150-pr15-sat.asp,103026,160596,0.641523,0.411552,0.26402,1.558791,2.429829,3.787596,0.402132,0.192184,0.0,0.213354,20166,0.387921,0.209947,0.209947,EOCLINGO-INF-MR,10.472884,1.928425159679034,2051392.0,398811600.0,0.0051437621172503506,39388800.0,0.052080591437159804,83701200.0
GroupAssignment,00423-group_assignment-p150-pr15-sat.asp,116526,182196,0.639564,0.409042,0.261609,1.563565,2.444736,3.822504,0.401885,0.19309,0.0,0.211807,22866,0.389321,0.208795,0.208795,EOCLINGO-INF-MR,20.768712,1.4409229614238956,2331437.0,453195000.0,0.0051444455477222826,44760000.0,0.05208751117068811,95115000.0
GroupAssignment,00424-group_assignment-p150-pr15-sat.asp,78276,120996,0.64693,0.418519,0.270753,1.545761,2.389378,3.693407,0.402805,0.189713,0.0,0.217576,15216,0.384102,0.213092,0.213092,EOCLINGO-INF-MR,6.946160000000001,1.811902691559077,1538725.0,299108700.0,0.0051443672484284145,29541600.0,0.05208671839033769,62775900.0
GroupAssignment,00425-group_assignment-p150-pr15-sat.asp,87276,135396,0.644598,0.415507,0.267835,1.551354,2.4067,3.733645,0.402516,0.190774,0.0,0.215764,17016,0.385742,0.211742,0.211742,EOCLINGO-L,13.4653,1.6977469495666642,1725548.0,335364300.0,0.005145294236744937,33122400.0,0.05209610414704249,70385100.0
GroupAssignment,00427-group_assignment-p150-pr15-middle.asp,91776,142596,0.643609,0.414232,0.266603,1.55374,2.414107,3.750893,0.402393,0.191226,0.0,0.214991,17916,0.386441,0.211166,0.211166,EOCLINGO-L,78.672964,1.8882827396715347,7271554.0,353492100.0,0.020570626613720645,34912800.0,0.20827759446392155,74189700.0
GroupAssignment,00428-group_assignment-p150-pr15-middle.asp,78276,120996,0.64693,0.418519,0.270753,1.545761,2.389378,3.693407,0.402805,0.189713,0.0,0.217576,15216,0.384102,0.213092,0.213092,EOCLINGO-INF-MR,19.947005,2.498816188194669,6154481.0,299108700.0,0.020576068165185434,29541600.0,0.2083326901725025,62775900.0
GroupAssignment,00429-group_assignment-p150-pr15-middle.asp,100776,156996,0.641902,0.412038,0.264488,1.557871,2.426962,3.780893,0.402179,0.19201,0.0,0.213652,19716,0.387652,0.210169,0.210169,EOCLINGO-INF-MR,67.96556,1.6155454321276836,8021625.0,389747700.0,0.020581583932374713,38493600.0,0.20838853731529397,81798900.0
GroupAssignment,00430-group_assignment-p150-pr15-middle.asp,112026,174996,0.640163,0.409809,0.262345,1.562102,2.440162,3.81178,0.40196,0.192812,0.0,0.212281,21966,0.388892,0.209148,0.209148,EOCLINGO-INF-MR,86.09308999999999,2.288773291793801,8950828.0,435067200.0,0.020573437850520564,42969600.0,0.2083060582365207,91310400.0
GroupAssignment,00431-group_assignment-p150-pr15-middle.asp,71526,110196,0.64908,0.421305,0.27346,1.540643,2.37358,3.656838,0.40307,0.188743,0.0,0.219235,13866,0.382602,0.214328,0.214328,EOCLINGO-L,35.264346,3.65256171204763,5596157.0,271917000.0,0.020580386662106452,26856000.0,0.20837641495382783,57069000.0
GroupAssignment,00432-group_assignment-p150-pr15-middle.asp,100776,156996,0.641902,0.412038,0.264488,1.557871,2.426962,3.780893,0.402179,0.19201,0.0,0.213652,19716,0.387652,0.210169,0.210169,EOCLINGO-INF-MR,39.65829,2.720492991503164,8019400.0,389747700.0,0.020575875111001295,38493600.0,0.20833073549888811,81798900.0
GroupAssignment,00433-group_assignment-p150-pr15-middle.asp,94026,146196,0.64315,0.413642,0.266034,1.554847,2.417548,3.758916,0.402336,0.191436,0.0,0.214632,18366,0.386765,0.210899,0.210899,EOCLINGO-L,97.429112,1.611547686075595,7459074.0,362556000.0,0.02057357759904677,35808000.0,0.20830747319034854,76092000.0
GroupAssignment,00435-group_assignment-p150-pr15-middle.asp,107526,167796,0.640814,0.410642,0.263145,1.560516,2.435209,3.800182,0.402042,0.192512,0.0,0.212795,21066,0.388427,0.209531,0.209531,EOCLINGO-L,117.029282,1.2554716006887918,8579969.0,416939400.0,0.020578455765993812,41179200.0,0.20835686463068734,87505800.0
GroupAssignment,00451-group_assignment-p200-pr15-sat.asp,116326,180496,0.64448,0.415354,0.267687,1.551639,2.407585,3.735703,0.402576,0.190843,0.0,0.21561,22666,0.385692,0.211733,0.211733,EOCLINGO-INF-MR,14.272363,1.4888412661589394,2294757.0,445953600.0,0.005145730407827182,44044800.0,0.05210052037925022,93595200.0
GroupAssignment,00452-group_assignment-p200-pr15-sat.asp,101326,156496,0.647467,0.419214,0.271427,1.54448,2.385419,3.684232,0.402957,0.189487,0.0,0.21792,19666,0.383574,0.213469,0.213469,EOCLINGO-INF-MR,13.684142,1.6186999521051448,1984667.0,385689600.0,0.005145762291749635,38092800.0,0.052100843203965054,80947200.0
GroupAssignment,00454-group_assignment-p200-pr15-sat.asp,107326,166096,0.646168,0.417534,0.269797,1.547584,2.395016,3.706489,0.402791,0.190075,0.0,0.216919,20866,0.384492,0.212716,0.212716,EOCLINGO-INF-MR,15.048971000000002,1.4891131094611052,2108335.0,409795200.0,0.005144850403323416,40473600.0,0.05209161033364959,86006400.0
GroupAssignment,00456-group_assignment-p200-pr15-middle.asp,107326,166096,0.646168,0.417534,0.269797,1.547584,2.395016,3.706489,0.402791,0.190075,0.0,0.216919,20866,0.384492,0.212716,0.212716,EOCLINGO-INF-MR,46.73642,2.386111858803049,8429089.0,409795200.0,0.020569028138933788,40473600.0,0.2082614099067046,86006400.0
GroupAssignment,00457-group_assignment-p200-pr15-middle.asp,122326,190096,0.643496,0.414087,0.266463,1.554011,2.414951,3.752862,0.402449,0.191292,0.0,0.214844,23866,0.386394,0.211157,0.211157,EOCLINGO-INF-MR,101.18554,1.5294966948834785,9669916.0,470059200.0,0.020571698203119947,46425600.0,0.20828844430658947,98654400.0
GroupAssignment,00458-group_assignment-p200-pr15-middle.asp,131326,204496,0.642193,0.412412,0.264849,1.557163,2.424757,3.775742,0.402281,0.191889,0.0,0.213827,25666,0.387326,0.210392,0.210392,EOCLINGO-L,161.040161,2.102412515596032,10417810.0,506217600.0,0.020579707224719173,49996800.0,0.20836953565028163,106243200.0
GroupAssignment,00459-group_assignment-p200-pr15-middle.asp,143326,223696,0.640718,0.410519,0.263027,1.56075,2.435939,3.801891,0.40209,0.192568,0.0,0.212669,28066,0.388387,0.209522,0.209522,EOCLINGO-INF-MR,60.57155,3.4146494847828723,11409446.0,554428800.0,0.020578739776865848,54758400.0,0.2083597402407667,116361600.0
GroupAssignment,00460-group_assignment-p200-pr15-middle.asp,122326,190096,0.643496,0.414087,0.266463,1.554011,2.414951,3.752862,0.402449,0.191292,0.0,0.214844,23866,0.386394,0.211157,0.211157,EOCLINGO-INF-MR,38.42245,3.5180060355339133,9671639.0,470059200.0,0.02057536369887027,46425600.0,0.2083255574510615,98654400.0
GroupAssignment,00461-group_assignment-p200-pr15-middle.asp,113326,175696,0.645012,0.41604,0.268351,1.550359,2.403613,3.726464,0.402644,0.190601,0.0,0.216023,22066,0.385313,0.212043,0.212043,EOCLINGO-L,125.67409,2.1486380366867985,8929943.0,433900800.0,0.0205806096693069,42854400.0,0.20837867290173237,91065600.0
GroupAssignment,00462-group_assignment-p200-pr15-middle.asp,116326,180496,0.64448,0.415354,0.267687,1.551639,2.407585,3.735703,0.402576,0.190843,0.0,0.21561,22666,0.385692,0.211733,0.211733,EOCLINGO-L,109.784713,2.469944517685263,9173539.0,445953600.0,0.020570613175899914,44044800.0,0.20827745840598663,93595200.0
GroupAssignment,00463-group_assignment-p200-pr15-middle.asp,116326,180496,0.64448,0.415354,0.267687,1.551639,2.407585,3.735703,0.402576,0.190843,0.0,0.21561,22666,0.385692,0.211733,0.211733,EOCLINGO-L,100.430064,1.8933558580625816,9179575.0,445953600.0,0.020584148216316676,44044800.0,0.20841450069020634,93595200.0
GroupAssignment,00464-group_assignment-p200-pr15-middle.asp,146326,228496,0.640388,0.410096,0.262621,1.561554,2.438452,3.807775,0.402047,0.19272,0.0,0.212409,28666,0.388625,0.209327,0.209327,EOCLINGO-L,188.56835,3.2125549701209137,11653149.0,566481600.0,0.020571098867112364,55948800.0,0.2082823760295127,118891200.0
GroupAssignment,00465-group_assignment-p200-pr15-middle.asp,128326,199696,0.642607,0.412943,0.26536,1.556162,2.421639,3.768462,0.402335,0.191699,0.0,0.21415,25066,0.38703,0.210635,0.210635,EOCLINGO-INF-MR,136.69502,1.3729161457381551,10166703.0,494164800.0,0.020573507056755154,48806400.0,0.20830675894964595,103713600.0
GroupAssignment,00483-group_assignment-p250-pr15-sat.asp,149126,231596,0.643906,0.414615,0.266973,1.553022,2.411878,3.745701,0.402545,0.191114,0.0,0.215127,29066,0.386023,0.211432,0.211432,EOCLINGO-INF-MR,35.27235,1.666985074711495,2940050.0,571584600.0,0.005143683017352112,56452800.0,0.05207979055069013,119962200.0
GroupAssignment,00486-group_assignment-p250-pr15-middle.asp,126626,195596,0.647385,0.419108,0.271324,1.544675,2.38602,3.685626,0.402998,0.189535,0.0,0.217815,24566,0.383539,0.213463,0.213463,EOCLINGO-INF-MR,120.57292,1.3656298777536449,9901373.0,481334400.0,0.020570673943104835,47539200.0,0.20827807367393647,101020800.0
GroupAssignment,00488-group_assignment-p250-pr15-middle.asp,156626,243596,0.642974,0.413416,0.265816,1.555272,2.41887,3.762001,0.402424,0.191539,0.0,0.214402,30566,0.386692,0.210885,0.210885,EOCLINGO-INF-MR,134.78846,1.7957155679351189,12383432.0,601668000.0,0.020581835829726693,59424000.0,0.20839108777598278,126276000.0
GroupAssignment,00489-group_assignment-p250-pr15-middle.asp,119126,183596,0.648849,0.421004,0.273168,1.541192,2.375272,3.660749,0.403187,0.188876,0.0,0.218936,23066,0.382503,0.214311,0.214311,EOCLINGO-INF-MR,91.70586,1.421307515135892,9281157.0,451251000.0,0.020567615362625236,44568000.0,0.20824710554658052,94707000.0
GroupAssignment,00490-group_assignment-p250-pr15-middle.asp,134126,207596,0.646091,0.417434,0.269701,1.547769,2.395587,3.707815,0.40283,0.19012,0.0,0.216819,26066,0.384459,0.21271,0.21271,EOCLINGO-L,151.441429,2.8350563834154,10521203.0,511417800.0,0.020572617926087045,50510400.0,0.20829775650163135,107334600.0
GroupAssignment,00491-group_assignment-p250-pr15-middle.asp,156626,243596,0.642974,0.413416,0.265816,1.555272,2.41887,3.762001,0.402424,0.191539,0.0,0.214402,30566,0.386692,0.210885,0.210885,EOCLINGO-INF-MR,163.27966,1.4756283360707634,12380349.0,601668000.0,0.02057671174135902,59424000.0,0.2083392063812601,126276000.0
GroupAssignment,00492-group_assignment-p250-pr15-middle.asp,137876,213596,0.645499,0.416669,0.268959,1.549189,2.399987,3.718034,0.402753,0.190388,0.0,0.216361,26816,0.384882,0.212365,0.212365,EOCLINGO-L,133.40569000000002,1.5612375304231774,10834995.0,526459500.0,0.02058087089320261,51996000.0,0.20838131779367644,110491500.0
GroupAssignment,00493-group_assignment-p250-pr15-middle.asp,141626,219596,0.644939,0.415946,0.26826,1.550535,2.404157,3.727729,0.40268,0.190643,0.0,0.215928,27566,0.385282,0.212037,0.212037,EOCLINGO-INF-MR,141.37791,1.349484307697009,11141364.0,541501200.0,0.02057495717461014,53481600.0,0.20832144139292766,113648400.0
GroupAssignment,00494-group_assignment-p250-pr15-middle.asp,126626,195596,0.647385,0.419108,0.271324,1.544675,2.38602,3.685626,0.402998,0.189535,0.0,0.217815,24566,0.383539,0.213463,0.213463,EOCLINGO-INF-MR,108.70032,1.7628663926656334,9908428.0,481334400.0,0.02058533111283964,47539200.0,0.20842647751750135,101020800.0
GroupAssignment,00495-group_assignment-p250-pr15-middle.asp,145376,225596,0.644409,0.415262,0.267599,1.55181,2.408116,3.736939,0.402611,0.190884,0.0,0.215517,28316,0.385662,0.211727,0.211727,EOCLINGO-L,194.606956,1.8230653584653984,11446167.0,556542900.0,0.020566549317222446,54967200.0,0.20823631183687727,116805300.0
GroupAssignment,00511-group_assignment-p300-pr15-sat.asp,160926,249096,0.64604,0.417368,0.269636,1.547892,2.395968,3.708699,0.402856,0.19015,0.0,0.216752,31266,0.384438,0.212706,0.212706,EOCLINGO-L,49.134112,1.372480691215097,3162759.0,614692800.0,0.0051452676849314,60710400.0,0.05209583530993042,129009600.0
GroupAssignment,00512-group_assignment-p300-pr15-sat.asp,142926,220296,0.648791,0.420929,0.273095,1.541329,2.375695,3.661728,0.403216,0.188909,0.0,0.218862,27666,0.382478,0.214307,0.214307,EOCLINGO-L,24.712794,1.7111703354950476,2789875.0,542376000.0,0.005143802454385888,53568000.0,0.05208099985065711,113832000.0
GroupAssignment,00513-group_assignment-p300-pr15-sat.asp,223926,349896,0.639979,0.409573,0.262118,1.562552,2.441568,3.815078,0.402052,0.192921,0.0,0.212039,43866,0.388816,0.209132,0.209132,EOCLINGO-INF-MR,74.18436,1.3766869458737665,4467950.0,867801600.0,0.005148584653450743,85708800.0,0.05212941961618877,182131200.0
GroupAssignment,00514-group_assignment-p300-pr15-sat.asp,169926,263496,0.64489,0.415883,0.268199,1.550651,2.40452,3.728572,0.402705,0.190671,0.0,0.215865,33066,0.385262,0.212033,0.212033,EOCLINGO-INF-MR,34.47065,1.2602600763258018,3348514.0,650851200.0,0.005144822656853057,64281600.0,0.052091329400637196,136598400.0
GroupAssignment,00515-group_assignment-p300-pr15-sat.asp,142926,220296,0.648791,0.420929,0.273095,1.541329,2.375695,3.661728,0.403216,0.188909,0.0,0.218862,27666,0.382478,0.214307,0.214307,EOCLINGO-INF-MR,23.85698,1.388335824567904,2790619.0,542376000.0,0.00514517419649837,53568000.0,0.052094888739546,113832000.0
GroupAssignment,00516-group_assignment-p300-pr15-middle.asp,174426,270696,0.644361,0.415201,0.26754,1.551925,2.40847,3.737764,0.402635,0.190912,0.0,0.215455,33966,0.385642,0.211723,0.211723,EOCLINGO-L,343.974154,2.276837259115695,13764189.0,668930400.0,0.02057641422784792,66067200.0,0.2083361940569602,140392800.0
GroupAssignment,00519-group_assignment-p300-pr15-middle.asp,187926,292296,0.64293,0.41336,0.265761,1.555378,2.419201,3.762773,0.402446,0.191565,0.0,0.214345,36666,0.386673,0.210881,0.210881,EOCLINGO-L,287.494865,2.117329991267844,14879131.0,723168000.0,0.020574930030089828,71424000.0,0.2083211665546595,151776000.0
GroupAssignment,00520-group_assignment-p300-pr15-middle.asp,214926,335496,0.640622,0.410396,0.262909,1.560984,2.43667,3.803603,0.402138,0.192624,0.0,0.212543,42066,0.388348,0.209514,0.209514,EOCLINGO-INF-MR,303.26444000000004,2.316791147686158,17111763.0,831643200.0,0.020575846709261856,82137600.0,0.2083304479312763,174542400.0
GroupAssignment,00521-group_assignment-p300-pr15-middle.asp,174426,270696,0.644361,0.415201,0.26754,1.551925,2.40847,3.737764,0.402635,0.190912,0.0,0.215455,33966,0.385642,0.211723,0.211723,EOCLINGO-L,325.009371,2.332706831397794,13757815.0,668930400.0,0.0205668855833133,66067200.0,0.20823971653104717,140392800.0
GroupAssignment,00522-group_assignment-p300-pr15-middle.asp,187926,292296,0.64293,0.41336,0.265761,1.555378,2.419201,3.762773,0.402446,0.191565,0.0,0.214345,36666,0.386673,0.210881,0.210881,EOCLINGO-INF-MR,347.76309000000003,1.3187948439266513,14876660.0,723168000.0,0.02057151312004956,71424000.0,0.2082865703405018,151776000.0
GroupAssignment,00523-group_assignment-p300-pr15-middle.asp,160926,249096,0.64604,0.417368,0.269636,1.547892,2.395968,3.708699,0.402856,0.19015,0.0,0.216752,31266,0.384438,0.212706,0.212706,EOCLINGO-INF-MR,118.71715,1.5658195045955872,12639977.0,614692800.0,0.02056307963913031,60710400.0,0.2082011813461944,129009600.0
GroupAssignment,00524-group_assignment-p300-pr15-middle.asp,196926,306696,0.642089,0.412278,0.264719,1.557418,2.425549,3.777593,0.402334,0.19195,0.0,0.213689,38466,0.387283,0.210384,0.210384,EOCLINGO-INF-MR,359.55546,2.404283528332458,15625009.0,759326400.0,0.02057746049656643,74995200.0,0.2083467875277351,159364800.0
GroupAssignment,00525-group_assignment-p300-pr15-middle.asp,115926,177096,0.654594,0.428493,0.280489,1.527664,2.333758,3.565198,0.403965,0.186326,0.0,0.223254,22266,0.378397,0.217639,0.217639,EOCLINGO-INF-MR,56.835730000000005,1.8025070145135813,8926306.0,433900800.0,0.020572227569066476,42854400.0,0.2082938041367981,91065600.0
